customer_id,first_name,last_name,email,join_date,vip
1225,Michael,Johnson,michael.johnson151@example.com,04/02/2019,FALSE
1226,John,Brown,john.brown240@example.com,14/10/2018,FALSE
1227,Linda,Miller,linda.miller266@example.com,12/02/2024,FALSE
1228,Robert,Jones,robert.jones694@example.com,20/05/2024,FALSE
1229,William,Garcia,william.garcia105@example.com,20/03/2022,FALSE
1230,Robert,Johnson,robert.johnson937@example.com,25/08/2018,FALSE
1231,William,Williams,william.williams433@example.com,25/03/2020,FALSE
1232,Elizabeth,Miller,elizabeth.miller913@example.com,16/07/2020,FALSE
1233,Patricia,Johnson,patricia.johnson497@example.com,18/02/2019,FALSE
1234,William,Garcia,william.garcia440@example.com,10/05/2023,FALSE
1235,Robert,Jones,robert.jones748@example.com,19/08/2023,FALSE
1236,Elizabeth,Martinez,elizabeth.martinez685@example.com,24/02/2019,FALSE
1237,William,Smith,william.smith158@example.com,29/01/2018,FALSE
1238,John,Martinez,john.martinez172@example.com,23/07/2024,FALSE
1239,Patricia,Brown,patricia.brown494@example.com,23/10/2019,FALSE
1240,William,Johnson,william.johnson970@example.com,26/03/2019,FALSE
1241,Elizabeth,Brown,,15/01/2019,FALSE
1242,David,Smith,david.smith403@example.com,10/08/2024,FALSE
1243,Jennifer,Johnson,jennifer.johnson669@example.com,04/06/2021,TRUE
1244,Mary,Davis,mary.davis770@example.com,25/09/2024,FALSE
1245,Michael,Garcia,michael.garcia676@example.com,22/12/2018,FALSE
1246,Mary,Johnson,mary.johnson659@example.com,20/04/2024,FALSE
1247,David,Garcia,david.garcia903@example.com,24/08/2022,FALSE
1248,Mary,Martinez,mary.martinez666@example.com,28/12/2019,FALSE
1249,David,Rodriguez,david.rodriguez463@example.com,07/01/2022,FALSE
1250,James,Miller,james.miller367@example.com,20/03/2020,FALSE
1251,David,Rodriguez,david.rodriguez550@example.com,19/03/2023,FALSE
1252,David,Jones,david.jones643@example.com,25/11/2024,FALSE
1253,Barbara,Miller,barbara.miller870@example.com,20/02/2019,FALSE
1254,David,Miller,david.miller255@example.com,23/08/2019,FALSE
1255,John,Williams,john.williams208@example.com,01/09/2021,FALSE
1256,Jennifer,Miller,,12/11/2024,TRUE
1257,Linda,Smith,linda.smith95@example.com,20/03/2018,FALSE
1258,William,Rodriguez,william.rodriguez860@example.com,17/04/2022,FALSE
1259,Michael,Martinez,michael.martinez839@example.com,30/12/2020,FALSE
1260,Patricia,Garcia,patricia.garcia478@example.com,05/05/2021,FALSE
1261,Jennifer,Jones,jennifer.jones683@example.com,27/02/2018,FALSE
1262,Robert,Miller,robert.miller762@example.com,18/12/2021,FALSE
1263,Linda,Jones,linda.jones190@example.com,01/02/2022,FALSE
1264,James,Martinez,james.martinez711@example.com,27/09/2023,FALSE
1265,James,Jones,james.jones484@example.com,29/12/2021,FALSE
1266,David,Martinez,david.martinez733@example.com,23/04/2021,FALSE
1267,Jennifer,Miller,jennifer.miller536@example.com,18/04/2020,FALSE
1268,Elizabeth,Martinez,elizabeth.martinez756@example.com,22/01/2024,FALSE
1269,Barbara,Miller,barbara.miller423@example.com,17/10/2022,TRUE
1270,Mary,Williams,mary.williams836@example.com,16/09/2021,FALSE
1271,Robert,Williams,robert.williams640@example.com,05/07/2024,FALSE
1272,James,Martinez,james.martinez605@example.com,18/02/2021,FALSE
1273,Michael,Williams,michael.williams812@example.com,01/08/2018,FALSE
1274,James,Garcia,james.garcia133@example.com,22/05/2019,FALSE
1275,Patricia,Garcia,patricia.garcia55@example.com,25/01/2024,FALSE
1276,William,Williams,william.williams989@example.com,19/04/2022,FALSE
1277,James,Williams,james.williams510@example.com,10/10/2024,FALSE
1278,Patricia,Davis,patricia.davis670@example.com,29/09/2022,FALSE
1279,Jennifer,Davis,jennifer.davis541@example.com,29/05/2021,FALSE
1280,Jennifer,Miller,jennifer.miller410@example.com,12/10/2020,FALSE
1281,Barbara,Martinez,barbara.martinez211@example.com,17/02/2021,FALSE
1282,Linda,Brown,linda.brown666@example.com,24/06/2021,FALSE
1283,James,Brown,james.brown293@example.com,17/04/2023,TRUE
1284,Michael,Williams,michael.williams987@example.com,12/02/2020,FALSE
1285,James,Jones,james.jones734@example.com,10/03/2022,FALSE
1286,Michael,Williams,michael.williams115@example.com,17/12/2020,FALSE
1287,John,Davis,john.davis949@example.com,25/02/2021,FALSE
1288,David,Miller,david.miller670@example.com,19/09/2022,FALSE
1289,Linda,Williams,linda.williams259@example.com,18/12/2019,FALSE
1290,John,Rodriguez,john.rodriguez763@example.com,04/11/2023,FALSE
1291,James,Jones,james.jones122@example.com,14/04/2018,FALSE
1292,Linda,Rodriguez,linda.rodriguez299@example.com,31/12/2023,FALSE
1293,John,Miller,john.miller775@example.com,24/07/2018,FALSE
1294,Mary,Miller,mary.miller381@example.com,18/10/2021,FALSE
1295,James,Garcia,james.garcia561@example.com,03/07/2022,FALSE
1296,John,Johnson,john.johnson889@example.com,25/08/2021,TRUE
1297,Mary,Rodriguez,mary.rodriguez841@example.com,11/08/2023,FALSE
1298,Mary,Garcia,mary.garcia501@example.com,21/08/2023,FALSE
1299,Jennifer,Davis,jennifer.davis297@example.com,24/01/2023,FALSE
1300,Barbara,Smith,barbara.smith362@example.com,17/01/2020,FALSE
1301,James,Jones,james.jones589@example.com,22/07/2022,FALSE
1302,Mary,Smith,mary.smith463@example.com,22/05/2021,FALSE
1303,Jennifer,Martinez,jennifer.martinez438@example.com,12/07/2023,FALSE
1304,John,Davis,john.davis127@example.com,13/08/2020,FALSE
1305,Patricia,Davis,patricia.davis197@example.com,02/06/2019,FALSE
1306,James,Smith,james.smith221@example.com,09/12/2021,FALSE
1307,Linda,Rodriguez,linda.rodriguez995@example.com,28/10/2020,FALSE
1308,Michael,Johnson,michael.johnson91@example.com,15/08/2023,FALSE
1309,Michael,Rodriguez,michael.rodriguez411@example.com,30/11/2023,FALSE
1310,John,Smith,john.smith8@example.com,30/09/2018,FALSE
1311,Elizabeth,Martinez,elizabeth.martinez544@example.com,26/02/2019,FALSE
1312,Elizabeth,Rodriguez,elizabeth.rodriguez468@example.com,01/05/2024,FALSE
1313,John,Brown,john.brown320@example.com,21/01/2022,FALSE
1314,Mary,Rodriguez,mary.rodriguez394@example.com,09/03/2024,FALSE
1315,Barbara,Miller,barbara.miller269@example.com,21/02/2020,FALSE
1316,James,Garcia,james.garcia191@example.com,29/05/2021,FALSE
1317,Michael,Jones,michael.jones861@example.com,13/08/2024,FALSE
1318,Michael,Rodriguez,michael.rodriguez675@example.com,22/07/2024,FALSE
1319,Barbara,Johnson,barbara.johnson61@example.com,04/09/2023,FALSE
1320,Mary,Johnson,mary.johnson438@example.com,02/09/2020,FALSE
1321,Michael,Rodriguez,michael.rodriguez264@example.com,10/10/2022,FALSE
1322,Linda,Williams,linda.williams797@example.com,21/02/2019,FALSE
1323,James,Davis,james.davis95@example.com,03/08/2018,FALSE
1324,William,Rodriguez,william.rodriguez553@example.com,09/02/2021,FALSE
1325,Michael,Davis,michael.davis926@example.com,02/07/2020,FALSE
1326,John,Brown,john.brown470@example.com,02/05/2022,FALSE
1327,Linda,Smith,linda.smith661@example.com,18/07/2023,FALSE
1328,Michael,Brown,michael.brown716@example.com,04/03/2019,FALSE
1329,David,Rodriguez,david.rodriguez779@example.com,03/01/2020,FALSE
1330,Linda,Johnson,linda.johnson514@example.com,13/03/2024,FALSE
1331,Jennifer,Williams,jennifer.williams690@example.com,17/02/2019,FALSE
1332,William,Martinez,william.martinez937@example.com,24/08/2024,FALSE
1333,Robert,Davis,robert.davis194@example.com,14/06/2022,FALSE
1334,John,Garcia,john.garcia482@example.com,20/08/2018,FALSE
1335,John,Davis,john.davis899@example.com,14/04/2020,FALSE
1336,James,Miller,james.miller336@example.com,15/09/2018,FALSE
1337,Barbara,Jones,barbara.jones435@example.com,03/07/2021,FALSE
1338,Linda,Rodriguez,,07/02/2019,FALSE
1339,Mary,Brown,mary.brown855@example.com,07/10/2024,FALSE
1340,John,Garcia,john.garcia249@example.com,09/02/2020,FALSE
1341,Linda,Johnson,linda.johnson498@example.com,06/03/2018,FALSE
1342,Linda,Johnson,linda.johnson212@example.com,16/02/2024,FALSE
1343,David,Johnson,david.johnson665@example.com,07/08/2020,FALSE
1344,Patricia,Martinez,patricia.martinez670@example.com,22/06/2018,FALSE
1345,Patricia,Miller,,04/06/2021,FALSE
1346,Robert,Johnson,robert.johnson874@example.com,12/11/2021,FALSE
1347,Jennifer,Johnson,jennifer.johnson651@example.com,14/09/2024,FALSE
1348,Robert,Rodriguez,robert.rodriguez221@example.com,30/09/2019,FALSE
1349,Michael,Miller,michael.miller273@example.com,06/08/2020,TRUE
1350,Mary,Williams,mary.williams154@example.com,10/03/2024,FALSE
1351,Michael,Williams,michael.williams249@example.com,02/10/2023,TRUE
1352,Elizabeth,Miller,elizabeth.miller279@example.com,22/08/2022,FALSE
1353,Michael,Jones,michael.jones440@example.com,22/01/2020,FALSE
1354,James,Martinez,james.martinez948@example.com,24/10/2019,FALSE
1355,Michael,Garcia,michael.garcia816@example.com,27/12/2023,FALSE
1356,Robert,Davis,robert.davis276@example.com,01/10/2024,FALSE
1357,John,Rodriguez,john.rodriguez514@example.com,23/05/2018,FALSE
1358,John,Smith,john.smith88@example.com,21/03/2023,FALSE
1359,Patricia,Williams,patricia.williams799@example.com,01/05/2019,FALSE
1360,Barbara,Miller,barbara.miller923@example.com,18/09/2020,FALSE
1361,Mary,Garcia,mary.garcia642@example.com,31/12/2021,FALSE
1362,Mary,Miller,mary.miller505@example.com,20/10/2018,FALSE
1363,James,Davis,james.davis590@example.com,02/07/2022,FALSE
1364,Robert,Garcia,robert.garcia772@example.com,17/04/2020,FALSE
1365,Patricia,Williams,patricia.williams241@example.com,03/11/2020,FALSE
1366,David,Johnson,david.johnson653@example.com,17/10/2022,TRUE
1367,Elizabeth,Miller,elizabeth.miller740@example.com,29/09/2018,FALSE
1368,Mary,Smith,mary.smith675@example.com,14/11/2020,FALSE
1369,John,Williams,john.williams236@example.com,13/05/2023,FALSE
1370,Michael,Brown,michael.brown128@example.com,27/06/2024,TRUE
1371,Michael,Smith,michael.smith503@example.com,16/03/2020,FALSE
1372,Barbara,Jones,barbara.jones200@example.com,01/09/2022,FALSE
1373,Patricia,Martinez,patricia.martinez962@example.com,05/03/2023,FALSE
1374,Robert,Williams,robert.williams902@example.com,01/06/2020,FALSE
1375,Robert,Johnson,robert.johnson543@example.com,01/04/2024,FALSE
1376,Jennifer,Williams,,11/04/2020,FALSE
1377,William,Davis,william.davis650@example.com,17/01/2021,FALSE
1378,Mary,Garcia,mary.garcia492@example.com,01/01/2024,FALSE
1379,Robert,Miller,robert.miller21@example.com,03/08/2023,FALSE
1380,Barbara,Garcia,barbara.garcia234@example.com,10/01/2021,FALSE
1381,John,Garcia,john.garcia714@example.com,14/05/2022,FALSE
1382,Patricia,Williams,patricia.williams791@example.com,26/03/2024,FALSE
1383,Elizabeth,Davis,elizabeth.davis643@example.com,15/06/2022,FALSE
1384,Jennifer,Miller,jennifer.miller416@example.com,05/03/2023,FALSE
1385,Barbara,Miller,barbara.miller148@example.com,10/12/2022,FALSE
1386,Linda,Garcia,linda.garcia970@example.com,05/05/2021,FALSE
1387,James,Jones,james.jones29@example.com,01/10/2018,FALSE
1388,Elizabeth,Martinez,elizabeth.martinez361@example.com,13/08/2019,FALSE
1389,Linda,Davis,linda.davis308@example.com,06/08/2019,FALSE
1390,David,Jones,david.jones883@example.com,25/08/2020,FALSE
1391,Michael,Rodriguez,michael.rodriguez942@example.com,14/06/2023,FALSE
1392,James,Rodriguez,james.rodriguez162@example.com,16/08/2024,FALSE
1393,Mary,Smith,mary.smith869@example.com,12/06/2021,FALSE
1394,John,Garcia,john.garcia852@example.com,03/08/2021,FALSE
1395,James,Miller,james.miller61@example.com,26/07/2019,FALSE
1396,William,Williams,william.williams125@example.com,29/06/2019,FALSE
1397,Linda,Miller,linda.miller456@example.com,31/12/2021,FALSE
1398,Mary,Miller,mary.miller71@example.com,07/05/2018,FALSE
1399,William,Johnson,william.johnson838@example.com,03/01/2020,FALSE
1400,Michael,Miller,michael.miller907@example.com,21/02/2019,FALSE
1401,William,Smith,william.smith876@example.com,30/09/2019,FALSE
1402,Jennifer,Jones,jennifer.jones466@example.com,10/02/2018,FALSE
1403,Jennifer,Rodriguez,jennifer.rodriguez243@example.com,26/02/2020,FALSE
1404,David,Miller,david.miller490@example.com,24/10/2018,FALSE
1405,Patricia,Miller,patricia.miller761@example.com,09/06/2022,FALSE
1406,Elizabeth,Johnson,elizabeth.johnson221@example.com,11/02/2018,FALSE
1407,Elizabeth,Davis,elizabeth.davis473@example.com,02/02/2018,FALSE
1408,Mary,Williams,mary.williams959@example.com,23/07/2021,FALSE
1409,Michael,Davis,michael.davis533@example.com,08/09/2019,FALSE
1410,Robert,Williams,robert.williams494@example.com,05/08/2020,FALSE
1411,David,Martinez,david.martinez899@example.com,28/03/2022,FALSE
1412,Jennifer,Miller,jennifer.miller82@example.com,09/06/2018,FALSE
1413,Mary,Johnson,mary.johnson856@example.com,07/05/2023,FALSE
1414,Robert,Brown,robert.brown879@example.com,10/11/2024,FALSE
1415,Elizabeth,Garcia,elizabeth.garcia998@example.com,28/09/2022,FALSE
1416,Patricia,Rodriguez,patricia.rodriguez522@example.com,12/09/2024,FALSE
1417,William,Jones,william.jones923@example.com,17/01/2023,FALSE
1418,Jennifer,Rodriguez,jennifer.rodriguez12@example.com,03/12/2022,FALSE
1419,Mary,Jones,mary.jones263@example.com,29/09/2022,FALSE
1420,James,Martinez,james.martinez657@example.com,04/08/2019,FALSE
1421,Robert,Davis,robert.davis449@example.com,08/08/2018,FALSE
1422,William,Smith,william.smith192@example.com,14/01/2019,FALSE
1423,Jennifer,Miller,jennifer.miller762@example.com,16/10/2022,TRUE
1424,Elizabeth,Brown,elizabeth.brown114@example.com,10/01/2022,FALSE
1425,Barbara,Jones,barbara.jones26@example.com,21/08/2020,FALSE
1426,Michael,Garcia,michael.garcia783@example.com,15/03/2021,FALSE
1427,Robert,Jones,,21/08/2018,FALSE
1428,Elizabeth,Smith,elizabeth.smith508@example.com,26/10/2021,FALSE
1429,Jennifer,Rodriguez,jennifer.rodriguez545@example.com,10/07/2020,FALSE
1430,Robert,Johnson,robert.johnson62@example.com,31/03/2024,FALSE
1431,David,Rodriguez,david.rodriguez229@example.com,02/01/2019,TRUE
1432,William,Martinez,,26/04/2019,FALSE
1433,Jennifer,Johnson,jennifer.johnson607@example.com,16/05/2022,FALSE
1434,David,Rodriguez,david.rodriguez35@example.com,23/01/2021,FALSE
1435,Linda,Garcia,linda.garcia705@example.com,09/02/2023,FALSE
1436,Mary,Rodriguez,mary.rodriguez456@example.com,28/07/2023,FALSE
1437,Barbara,Garcia,barbara.garcia588@example.com,04/08/2018,FALSE
1438,William,Garcia,william.garcia891@example.com,26/12/2019,FALSE
1439,Robert,Johnson,robert.johnson502@example.com,14/01/2023,FALSE
1440,Michael,Davis,michael.davis761@example.com,13/12/2019,FALSE
1441,Elizabeth,Williams,elizabeth.williams595@example.com,03/03/2023,FALSE
1442,James,Miller,james.miller25@example.com,31/12/2022,FALSE
1443,Elizabeth,Jones,elizabeth.jones569@example.com,11/09/2020,FALSE
1444,Robert,Williams,robert.williams32@example.com,04/03/2021,FALSE
1445,Barbara,Smith,barbara.smith831@example.com,11/01/2021,FALSE
1446,Elizabeth,Davis,elizabeth.davis12@example.com,26/01/2019,FALSE
1447,Mary,Williams,mary.williams319@example.com,06/12/2020,FALSE
1448,Barbara,Johnson,barbara.johnson845@example.com,27/01/2019,FALSE
1449,Jennifer,Smith,jennifer.smith604@example.com,20/01/2019,FALSE
1450,David,Brown,david.brown1@example.com,25/08/2024,FALSE
1451,James,Davis,james.davis435@example.com,06/07/2021,FALSE
1452,John,Williams,,22/07/2020,FALSE
1453,Robert,Smith,robert.smith136@example.com,25/05/2023,FALSE
1454,Patricia,Brown,patricia.brown196@example.com,03/02/2019,FALSE
1455,John,Rodriguez,john.rodriguez133@example.com,18/11/2023,FALSE
1456,Elizabeth,Smith,elizabeth.smith985@example.com,18/01/2019,FALSE
1457,Robert,Johnson,robert.johnson86@example.com,20/08/2023,FALSE
1458,David,Rodriguez,david.rodriguez476@example.com,30/04/2024,FALSE
1459,Linda,Johnson,linda.johnson807@example.com,21/02/2024,FALSE
1460,David,Williams,david.williams791@example.com,01/12/2021,FALSE
1461,Patricia,Miller,patricia.miller324@example.com,29/03/2023,FALSE
1462,James,Williams,james.williams180@example.com,15/11/2023,FALSE
1463,David,Rodriguez,david.rodriguez516@example.com,14/11/2024,FALSE
1464,Michael,Garcia,michael.garcia638@example.com,28/01/2020,FALSE
1465,Linda,Williams,linda.williams175@example.com,05/11/2023,FALSE
1466,John,Rodriguez,john.rodriguez763@example.com,17/09/2020,FALSE
1467,Jennifer,Smith,jennifer.smith21@example.com,26/10/2023,FALSE
1468,Mary,Martinez,mary.martinez997@example.com,28/03/2023,FALSE
1469,Michael,Williams,michael.williams952@example.com,06/10/2022,FALSE
1470,Linda,Smith,linda.smith105@example.com,15/02/2022,FALSE
1471,Jennifer,Johnson,jennifer.johnson578@example.com,23/10/2019,FALSE
1472,Jennifer,Davis,jennifer.davis443@example.com,22/07/2023,FALSE
1473,Robert,Miller,robert.miller775@example.com,08/02/2021,FALSE
1474,Linda,Johnson,linda.johnson49@example.com,19/07/2023,FALSE
1475,James,Johnson,james.johnson528@example.com,04/02/2020,FALSE
1476,Elizabeth,Rodriguez,elizabeth.rodriguez145@example.com,31/07/2022,FALSE
1477,Patricia,Garcia,patricia.garcia340@example.com,27/03/2022,FALSE
1478,Patricia,Jones,patricia.jones762@example.com,06/08/2019,FALSE
1479,John,Martinez,john.martinez855@example.com,02/11/2019,TRUE
1480,John,Garcia,john.garcia354@example.com,18/10/2022,FALSE
1481,Patricia,Rodriguez,patricia.rodriguez75@example.com,22/06/2019,FALSE
1482,David,Miller,david.miller802@example.com,27/12/2022,FALSE
1483,James,Martinez,james.martinez929@example.com,31/03/2021,FALSE
1484,David,Martinez,david.martinez794@example.com,06/03/2019,FALSE
1485,David,Rodriguez,david.rodriguez578@example.com,26/06/2022,FALSE
1486,Mary,Brown,mary.brown637@example.com,21/12/2023,FALSE
1487,William,Johnson,william.johnson319@example.com,08/07/2018,FALSE
1488,Elizabeth,Davis,elizabeth.davis87@example.com,13/10/2022,FALSE
1489,Mary,Brown,mary.brown553@example.com,29/08/2022,FALSE
1490,Robert,Rodriguez,robert.rodriguez982@example.com,15/05/2024,FALSE
1491,William,Brown,william.brown698@example.com,07/07/2022,FALSE
1492,William,Davis,william.davis866@example.com,05/07/2023,FALSE
1493,Linda,Rodriguez,linda.rodriguez892@example.com,30/03/2021,FALSE
1494,James,Rodriguez,james.rodriguez847@example.com,05/11/2024,FALSE
1495,James,Martinez,james.martinez778@example.com,30/04/2020,FALSE
1496,William,Brown,william.brown783@example.com,19/06/2018,FALSE
1497,David,Smith,david.smith42@example.com,09/04/2020,FALSE
1498,Linda,Williams,linda.williams93@example.com,16/12/2020,TRUE
1499,Elizabeth,Rodriguez,elizabeth.rodriguez697@example.com,17/06/2021,FALSE
1500,William,Brown,william.brown727@example.com,08/02/2020,FALSE
1501,Michael,Jones,michael.jones507@example.com,24/12/2018,FALSE
1502,John,Miller,john.miller529@example.com,27/02/2024,FALSE
1503,John,Jones,john.jones956@example.com,27/10/2024,FALSE
1504,Mary,Brown,mary.brown265@example.com,18/08/2021,FALSE
1505,Robert,Johnson,robert.johnson626@example.com,19/11/2023,FALSE
1506,Barbara,Johnson,barbara.johnson292@example.com,25/01/2021,FALSE
1507,Barbara,Brown,barbara.brown969@example.com,16/08/2022,FALSE
1508,John,Martinez,john.martinez464@example.com,08/09/2023,FALSE
1509,Jennifer,Martinez,jennifer.martinez804@example.com,10/03/2022,FALSE
1510,Mary,Rodriguez,mary.rodriguez560@example.com,01/01/2022,FALSE
1511,Barbara,Davis,barbara.davis819@example.com,03/11/2021,FALSE
1512,John,Williams,john.williams97@example.com,14/03/2018,FALSE
1513,Robert,Rodriguez,robert.rodriguez887@example.com,11/09/2018,TRUE
1514,Barbara,Jones,barbara.jones95@example.com,19/04/2023,FALSE
1515,David,Williams,david.williams326@example.com,31/05/2019,FALSE
1516,David,Jones,david.jones74@example.com,09/11/2020,FALSE
1517,James,Martinez,james.martinez336@example.com,07/07/2022,FALSE
1518,James,Brown,james.brown68@example.com,25/02/2019,TRUE
1519,Elizabeth,Davis,elizabeth.davis758@example.com,29/10/2024,FALSE
1520,William,Jones,william.jones918@example.com,28/05/2020,FALSE
1521,Michael,Martinez,michael.martinez77@example.com,16/05/2018,FALSE
1522,James,Davis,james.davis208@example.com,17/08/2021,FALSE
1523,Barbara,Rodriguez,barbara.rodriguez884@example.com,21/06/2022,FALSE
1524,Linda,Brown,linda.brown766@example.com,02/02/2018,FALSE
1525,John,Miller,john.miller221@example.com,26/11/2022,FALSE
1526,Linda,Johnson,linda.johnson262@example.com,05/10/2018,FALSE
1527,Robert,Garcia,robert.garcia410@example.com,21/12/2023,FALSE
1528,James,Davis,james.davis331@example.com,20/01/2020,TRUE
1529,Michael,Miller,michael.miller344@example.com,14/12/2023,FALSE
1530,Robert,Miller,robert.miller989@example.com,20/07/2024,FALSE
1531,Jennifer,Davis,jennifer.davis771@example.com,17/01/2018,FALSE
1532,Jennifer,Miller,jennifer.miller820@example.com,02/11/2021,FALSE
1533,Linda,Jones,linda.jones74@example.com,28/03/2020,FALSE
1534,William,Miller,william.miller637@example.com,09/10/2023,FALSE
1535,Mary,Martinez,mary.martinez700@example.com,19/07/2022,FALSE
1536,William,Williams,william.williams254@example.com,12/04/2019,FALSE
1537,Barbara,Jones,barbara.jones959@example.com,20/09/2019,FALSE
1538,David,Miller,,04/09/2024,FALSE
1539,Elizabeth,Rodriguez,elizabeth.rodriguez820@example.com,25/04/2021,FALSE
1540,William,Johnson,william.johnson747@example.com,20/12/2024,FALSE
1541,Elizabeth,Brown,elizabeth.brown986@example.com,23/08/2019,FALSE
1542,Elizabeth,Miller,elizabeth.miller762@example.com,05/10/2022,FALSE
1543,Michael,Smith,michael.smith332@example.com,16/10/2021,FALSE
1544,James,Johnson,james.johnson398@example.com,21/01/2023,FALSE
1545,Michael,Rodriguez,michael.rodriguez345@example.com,30/01/2023,FALSE
1546,Elizabeth,Martinez,elizabeth.martinez584@example.com,01/11/2024,FALSE
1547,Robert,Miller,robert.miller747@example.com,03/03/2023,FALSE
1548,Jennifer,Martinez,jennifer.martinez836@example.com,11/11/2019,FALSE
1549,Elizabeth,Miller,elizabeth.miller668@example.com,10/01/2023,TRUE
1550,Michael,Garcia,michael.garcia455@example.com,18/12/2023,TRUE
1551,Robert,Williams,robert.williams906@example.com,29/05/2018,FALSE
1552,Michael,Martinez,michael.martinez115@example.com,04/02/2022,FALSE
1553,William,Williams,william.williams313@example.com,28/03/2020,FALSE
1554,John,Johnson,john.johnson228@example.com,11/10/2022,FALSE
1555,Linda,Garcia,linda.garcia834@example.com,05/07/2022,FALSE
1556,Mary,Brown,mary.brown858@example.com,22/12/2024,FALSE
1557,David,Jones,david.jones245@example.com,31/07/2022,FALSE
1558,Michael,Williams,michael.williams818@example.com,10/10/2021,FALSE
1559,Mary,Garcia,mary.garcia526@example.com,24/04/2023,FALSE
1560,Patricia,Williams,patricia.williams528@example.com,20/10/2019,FALSE
1561,Michael,Davis,michael.davis950@example.com,19/11/2020,FALSE
1562,John,Rodriguez,john.rodriguez427@example.com,31/07/2019,FALSE
1563,Mary,Brown,mary.brown42@example.com,24/12/2019,FALSE
1564,David,Rodriguez,david.rodriguez465@example.com,19/03/2024,FALSE
1565,Elizabeth,Miller,elizabeth.miller622@example.com,30/06/2022,FALSE
1566,Michael,Williams,michael.williams278@example.com,15/11/2019,FALSE
1567,James,Miller,james.miller836@example.com,12/01/2020,FALSE
1568,Linda,Smith,linda.smith19@example.com,14/09/2024,FALSE
1569,John,Williams,john.williams66@example.com,08/08/2023,FALSE
1570,Barbara,Garcia,barbara.garcia167@example.com,16/06/2022,FALSE
1571,Barbara,Brown,barbara.brown585@example.com,06/11/2023,FALSE
1572,Mary,Miller,mary.miller403@example.com,28/01/2022,FALSE
1573,John,Williams,,19/02/2018,FALSE
1574,Robert,Smith,robert.smith822@example.com,13/04/2018,FALSE
1575,David,Rodriguez,david.rodriguez409@example.com,03/01/2019,FALSE
1576,Linda,Garcia,linda.garcia112@example.com,24/07/2020,FALSE
1577,Elizabeth,Davis,elizabeth.davis274@example.com,11/09/2022,FALSE
1578,Michael,Williams,michael.williams407@example.com,08/12/2022,FALSE
1579,Michael,Davis,michael.davis373@example.com,21/11/2021,FALSE
1580,Barbara,Johnson,barbara.johnson597@example.com,06/12/2022,FALSE
1581,Michael,Brown,michael.brown651@example.com,24/04/2024,FALSE
1582,Linda,Williams,linda.williams39@example.com,19/06/2023,FALSE
1583,James,Martinez,james.martinez105@example.com,22/05/2023,TRUE
1584,Patricia,Smith,patricia.smith324@example.com,25/01/2019,TRUE
1585,Jennifer,Miller,jennifer.miller793@example.com,28/09/2021,FALSE
1586,William,Martinez,william.martinez959@example.com,12/02/2020,FALSE
1587,Mary,Johnson,mary.johnson992@example.com,29/01/2019,FALSE
1588,James,Brown,james.brown414@example.com,14/11/2019,FALSE
1589,Elizabeth,Rodriguez,elizabeth.rodriguez429@example.com,27/09/2018,FALSE
1590,Barbara,Garcia,barbara.garcia635@example.com,29/05/2018,FALSE
1591,Mary,Davis,mary.davis730@example.com,21/03/2020,FALSE
1592,Michael,Johnson,michael.johnson889@example.com,28/01/2018,FALSE
1593,John,Miller,john.miller61@example.com,16/05/2024,FALSE
1594,Elizabeth,Garcia,elizabeth.garcia612@example.com,20/04/2021,FALSE
1595,Mary,Rodriguez,mary.rodriguez307@example.com,15/06/2018,FALSE
1596,David,Miller,david.miller354@example.com,27/08/2023,FALSE
1597,Michael,Smith,michael.smith393@example.com,19/03/2021,FALSE
1598,Mary,Davis,mary.davis204@example.com,05/12/2018,FALSE
1599,John,Martinez,john.martinez258@example.com,04/12/2020,FALSE
1600,David,Williams,david.williams486@example.com,21/04/2020,FALSE
1601,Michael,Johnson,michael.johnson517@example.com,08/07/2018,FALSE
1602,Patricia,Williams,patricia.williams446@example.com,13/10/2019,FALSE
1603,James,Garcia,james.garcia709@example.com,21/10/2018,FALSE
1604,Robert,Williams,robert.williams180@example.com,01/02/2023,FALSE
1605,Barbara,Martinez,barbara.martinez342@example.com,15/08/2021,FALSE
1606,William,Jones,william.jones133@example.com,28/09/2024,FALSE
1607,Linda,Garcia,linda.garcia443@example.com,06/07/2022,FALSE
1608,Barbara,Davis,barbara.davis836@example.com,13/03/2020,FALSE
1609,William,Miller,william.miller253@example.com,07/03/2019,FALSE
1610,Elizabeth,Davis,elizabeth.davis265@example.com,27/02/2022,FALSE
1611,William,Williams,william.williams93@example.com,02/05/2019,FALSE
1612,Michael,Brown,michael.brown662@example.com,30/03/2018,FALSE
1613,Patricia,Garcia,patricia.garcia411@example.com,28/09/2018,FALSE
1614,Robert,Miller,robert.miller138@example.com,11/05/2023,FALSE
1615,James,Rodriguez,james.rodriguez208@example.com,08/11/2022,FALSE
1616,James,Smith,james.smith637@example.com,18/06/2020,FALSE
1617,John,Davis,john.davis746@example.com,11/10/2022,FALSE
1618,Linda,Davis,linda.davis573@example.com,05/10/2018,TRUE
1619,Mary,Garcia,mary.garcia307@example.com,24/06/2023,FALSE
1620,Patricia,Brown,patricia.brown266@example.com,03/03/2024,FALSE
1621,Mary,Williams,mary.williams646@example.com,03/07/2024,FALSE
1622,Robert,Williams,robert.williams318@example.com,22/06/2022,FALSE
1623,William,Garcia,william.garcia113@example.com,11/05/2020,FALSE
